Entity,Code,Day,p_proj_all_ages
South Korea,KOR,2021-06-20,1.46
South Korea,KOR,2021-06-27,2.17
South Korea,KOR,2021-07-04,2.92
South Korea,KOR,2021-07-11,2.97
South Korea,KOR,2021-07-18,4.1
South Korea,KOR,2021-07-25,7.34
South Korea,KOR,2021-08-01,7.27
South Korea,KOR,2021-08-08,3.53
South Korea,KOR,2021-08-15,2.48
South Korea,KOR,2021-08-22,5.75
South Korea,KOR,2021-08-29,4.41
South Korea,KOR,2021-09-05,5.04
South Korea,KOR,2021-09-12,5.84
South Korea,KOR,2021-09-19,5.99
South Korea,KOR,2021-09-26,6.21
South Korea,KOR,2021-10-03,6.04
South Korea,KOR,2021-10-10,4.0
South Korea,KOR,2021-10-17,4.47
South Korea,KOR,2021-10-24,5.97
South Korea,KOR,2021-10-31,9.8
South Korea,KOR,2021-11-07,7.97
South Korea,KOR,2021-11-14,7.74
South Korea,KOR,2021-11-21,10.91
South Korea,KOR,2021-11-28,11.19
South Korea,KOR,2021-12-05,14.29
South Korea,KOR,2021-12-12,15.95
South Korea,KOR,2021-12-19,16.39
South Korea,KOR,2021-12-26,14.45
South Korea,KOR,2022-01-02,11.74
South Korea,KOR,2022-01-09,3.4
South Korea,KOR,2022-01-16,1.14
South Korea,KOR,2022-01-23,1.45
South Korea,KOR,2022-01-30,2.91
South Korea,KOR,2022-02-06,1.4
South Korea,KOR,2022-02-13,10.2
South Korea,KOR,2022-02-20,10.73
South Korea,KOR,2022-02-27,21.8
South Korea,KOR,2022-03-06,38.49
South Korea,KOR,2022-03-13,52.8
South Korea,KOR,2022-03-20,68.27
South Korea,KOR,2022-03-27,72.1
South Korea,KOR,2022-04-03,68.42
Spain,ESP,2020-02-16,-8.07
Spain,ESP,2020-02-23,-10.59
Spain,ESP,2020-03-01,-8.62
Spain,ESP,2020-03-08,-4.54
Spain,ESP,2020-03-15,10.7
Spain,ESP,2020-03-22,54.95
Spain,ESP,2020-03-29,138.19
Spain,ESP,2020-04-05,156.63
Spain,ESP,2020-04-12,115.5
Spain,ESP,2020-04-19,68.99
Spain,ESP,2020-04-26,35.13
Spain,ESP,2020-05-03,19.0
Spain,ESP,2020-05-10,11.17
Spain,ESP,2020-05-17,-0.51
Spain,ESP,2020-05-24,2.12
Spain,ESP,2020-05-31,4.04
Spain,ESP,2020-06-07,-3.14
Spain,ESP,2020-06-14,-6.27
Spain,ESP,2020-06-21,-6.22
Spain,ESP,2020-06-28,1.2
Spain,ESP,2020-07-05,-0.63
Spain,ESP,2020-07-12,1.54
Spain,ESP,2020-07-19,0.71
Spain,ESP,2020-07-26,5.55
Spain,ESP,2020-08-02,14.54
Spain,ESP,2020-08-09,12.78
Spain,ESP,2020-08-16,13.88
Spain,ESP,2020-08-23,11.4
Spain,ESP,2020-08-30,13.15
Spain,ESP,2020-09-06,12.54
Spain,ESP,2020-09-13,17.41
Spain,ESP,2020-09-20,16.46
Spain,ESP,2020-09-27,12.58
Spain,ESP,2020-10-04,14.63
Spain,ESP,2020-10-11,18.27
Spain,ESP,2020-10-18,17.36
Spain,ESP,2020-10-25,27.24
Spain,ESP,2020-11-01,26.62
Spain,ESP,2020-11-08,33.07
Spain,ESP,2020-11-15,26.15
Spain,ESP,2020-11-22,21.01
Spain,ESP,2020-11-29,16.44
Spain,ESP,2020-12-06,15.93
Spain,ESP,2020-12-13,11.34
Spain,ESP,2020-12-20,5.47
Spain,ESP,2020-12-27,-1.01
Spain,ESP,2021-01-03,4.58
Spain,ESP,2021-01-10,5.42
Spain,ESP,2021-01-17,14.53
Spain,ESP,2021-01-24,22.96
Spain,ESP,2021-01-31,24.55
Spain,ESP,2021-02-07,14.93
Spain,ESP,2021-02-14,5.93
Spain,ESP,2021-02-21,-1.5
Spain,ESP,2021-02-28,-4.18
Spain,ESP,2021-03-07,-7.02
Spain,ESP,2021-03-14,-6.38
Spain,ESP,2021-03-21,-5.88
Spain,ESP,2021-03-28,-1.4
Spain,ESP,2021-04-04,-1.76
Spain,ESP,2021-04-11,-1.31
Spain,ESP,2021-04-18,-1.36
Spain,ESP,2021-04-25,2.93
Spain,ESP,2021-05-02,1.49
Spain,ESP,2021-05-09,6.26
Spain,ESP,2021-05-16,1.48
Spain,ESP,2021-05-23,0.19
Spain,ESP,2021-05-30,-0.86
Spain,ESP,2021-06-06,0.16
Spain,ESP,2021-06-13,4.29
Spain,ESP,2021-06-20,6.48
Spain,ESP,2021-06-27,-3.07
Spain,ESP,2021-07-04,1.57
Spain,ESP,2021-07-11,-2.03
Spain,ESP,2021-07-18,-0.9
Spain,ESP,2021-07-25,12.7
Spain,ESP,2021-08-01,12.51
Spain,ESP,2021-08-08,14.99
Spain,ESP,2021-08-15,18.77
Spain,ESP,2021-08-22,21.9
Spain,ESP,2021-08-29,15.76
Spain,ESP,2021-09-05,12.62
Spain,ESP,2021-09-12,13.97
Spain,ESP,2021-09-19,9.89
Spain,ESP,2021-09-26,5.68
Spain,ESP,2021-10-03,5.13
Spain,ESP,2021-10-10,5.11
Spain,ESP,2021-10-17,4.16
Spain,ESP,2021-10-24,5.5
Spain,ESP,2021-10-31,9.65
Spain,ESP,2021-11-07,2.96
Spain,ESP,2021-11-14,12.19
Spain,ESP,2021-11-21,10.36
Spain,ESP,2021-11-28,10.18
Spain,ESP,2021-12-05,14.4
Spain,ESP,2021-12-12,9.33
Spain,ESP,2021-12-19,10.76
Spain,ESP,2021-12-26,10.86
Spain,ESP,2022-01-02,7.9
Spain,ESP,2022-01-09,-0.17
Spain,ESP,2022-01-16,3.07
Spain,ESP,2022-01-23,2.84
Spain,ESP,2022-01-30,9.87
Spain,ESP,2022-02-06,8.17
Spain,ESP,2022-02-13,2.48
Spain,ESP,2022-02-20,-3.75
Spain,ESP,2022-02-27,-5.18
Spain,ESP,2022-03-06,-6.12
Spain,ESP,2022-03-13,-4.44
Spain,ESP,2022-03-20,-0.7
Spain,ESP,2022-03-27,2.6
Spain,ESP,2022-04-03,1.82
Sweden,SWE,2020-02-16,-4.01
Sweden,SWE,2020-02-23,-9.39
Sweden,SWE,2020-03-01,-8.75
Sweden,SWE,2020-03-08,-3.44
Sweden,SWE,2020-03-15,-7.67
Sweden,SWE,2020-03-22,4.9
Sweden,SWE,2020-03-29,13.12
Sweden,SWE,2020-04-05,33.14
Sweden,SWE,2020-04-12,47.96
Sweden,SWE,2020-04-19,44.31
Sweden,SWE,2020-04-26,34.92
Sweden,SWE,2020-05-03,37.22
Sweden,SWE,2020-05-10,34.99
Sweden,SWE,2020-05-17,28.39
Sweden,SWE,2020-05-24,24.68
Sweden,SWE,2020-05-31,8.01
Sweden,SWE,2020-06-07,15.47
Sweden,SWE,2020-06-14,14.43
Sweden,SWE,2020-06-21,10.32
Sweden,SWE,2020-06-28,9.01
Sweden,SWE,2020-07-05,1.03
Sweden,SWE,2020-07-12,2.31
Sweden,SWE,2020-07-19,-1.7
Sweden,SWE,2020-07-26,0.68
Sweden,SWE,2020-08-02,-0.39
Sweden,SWE,2020-08-09,4.04
Sweden,SWE,2020-08-16,0.69
Sweden,SWE,2020-08-23,3.87
Sweden,SWE,2020-08-30,-4.95
Sweden,SWE,2020-09-06,-1.81
Sweden,SWE,2020-09-13,0.17
Sweden,SWE,2020-09-20,-1.86
Sweden,SWE,2020-09-27,-0.23
Sweden,SWE,2020-10-04,-3.8
Sweden,SWE,2020-10-11,-4.46
Sweden,SWE,2020-10-18,1.09
Sweden,SWE,2020-10-25,-3.97
Sweden,SWE,2020-11-01,1.42
Sweden,SWE,2020-11-08,1.95
Sweden,SWE,2020-11-15,11.71
Sweden,SWE,2020-11-22,20.48
Sweden,SWE,2020-11-29,13.8
Sweden,SWE,2020-12-06,21.5
Sweden,SWE,2020-12-13,22.09
Sweden,SWE,2020-12-20,28.84
Sweden,SWE,2020-12-27,27.66
Sweden,SWE,2021-01-03,30.95
Sweden,SWE,2021-01-10,18.97
Sweden,SWE,2021-01-17,19.45
Sweden,SWE,2021-01-24,17.42
Sweden,SWE,2021-01-31,9.74
Sweden,SWE,2021-02-07,0.3
Sweden,SWE,2021-02-14,0.54
Sweden,SWE,2021-02-21,-2.67
Sweden,SWE,2021-02-28,-7.26
Sweden,SWE,2021-03-07,-14.18
Sweden,SWE,2021-03-14,-3.88
Sweden,SWE,2021-03-21,-9.47
Sweden,SWE,2021-03-28,-2.59
Sweden,SWE,2021-04-04,-6.51
Sweden,SWE,2021-04-11,-3.76
Sweden,SWE,2021-04-18,-3.26
Sweden,SWE,2021-04-25,-2.29
Sweden,SWE,2021-05-02,-2.69
Sweden,SWE,2021-05-09,3.83
Sweden,SWE,2021-05-16,3.5
Sweden,SWE,2021-05-23,0.75
Sweden,SWE,2021-05-30,-0.92
Sweden,SWE,2021-06-06,-1.03
Sweden,SWE,2021-06-13,0.28
Sweden,SWE,2021-06-20,-1.59
Sweden,SWE,2021-06-27,-0.84
Sweden,SWE,2021-07-04,-2.56
Sweden,SWE,2021-07-11,-0.81
Sweden,SWE,2021-07-18,1.5
Sweden,SWE,2021-07-25,-1.58
Sweden,SWE,2021-08-01,3.75
Sweden,SWE,2021-08-08,-4.71
Sweden,SWE,2021-08-15,5.45
Sweden,SWE,2021-08-22,2.74
Sweden,SWE,2021-08-29,3.09
Sweden,SWE,2021-09-05,1.07
Sweden,SWE,2021-09-12,4.64
Sweden,SWE,2021-09-19,8.99
Sweden,SWE,2021-09-26,5.91
Sweden,SWE,2021-10-03,7.12
Sweden,SWE,2021-10-10,0.3
Sweden,SWE,2021-10-17,2.0
Sweden,SWE,2021-10-24,5.96
Sweden,SWE,2021-10-31,2.95
Sweden,SWE,2021-11-07,6.88
Sweden,SWE,2021-11-14,5.38
Sweden,SWE,2021-11-21,4.32
Sweden,SWE,2021-11-28,3.05
Sweden,SWE,2021-12-05,3.78
Sweden,SWE,2021-12-12,7.38
Sweden,SWE,2021-12-19,8.11
Sweden,SWE,2021-12-26,6.96
Sweden,SWE,2022-01-02,10.4
Sweden,SWE,2022-01-09,5.99
Sweden,SWE,2022-01-16,5.51
Sweden,SWE,2022-01-23,3.24
Sweden,SWE,2022-01-30,8.49
Sweden,SWE,2022-02-06,15.49
Sweden,SWE,2022-02-13,5.93
Sweden,SWE,2022-02-20,7.71
Sweden,SWE,2022-02-27,-0.47
Sweden,SWE,2022-03-06,-1.65
Sweden,SWE,2022-03-13,-5.82
Sweden,SWE,2022-03-20,-5.6
Sweden,SWE,2022-03-27,-2.06
Sweden,SWE,2022-04-03,-3.6
Switzerland,CHE,2020-02-16,-8.89
Switzerland,CHE,2020-02-23,-10.02
Switzerland,CHE,2020-03-01,-11.92
Switzerland,CHE,2020-03-08,-7.1
Switzerland,CHE,2020-03-15,-0.42
Switzerland,CHE,2020-03-22,13.2
Switzerland,CHE,2020-03-29,25.95
Switzerland,CHE,2020-04-05,43.15
Switzerland,CHE,2020-04-12,31.98
Switzerland,CHE,2020-04-19,27.16
Switzerland,CHE,2020-04-26,13.85
Switzerland,CHE,2020-05-03,0.7
Switzerland,CHE,2020-05-10,-2.03
Switzerland,CHE,2020-05-17,-2.82
Switzerland,CHE,2020-05-24,-2.43
Switzerland,CHE,2020-05-31,-5.5
Switzerland,CHE,2020-06-07,-0.33
Switzerland,CHE,2020-06-14,0.1
Switzerland,CHE,2020-06-21,-3.07
Switzerland,CHE,2020-06-28,-2.02
Switzerland,CHE,2020-07-05,-2.03
Switzerland,CHE,2020-07-12,-1.58
Switzerland,CHE,2020-07-19,-9.67
Switzerland,CHE,2020-07-26,-3.99
Switzerland,CHE,2020-08-02,8.21
Switzerland,CHE,2020-08-09,-0.28
Switzerland,CHE,2020-08-16,4.75
Switzerland,CHE,2020-08-23,2.53
Switzerland,CHE,2020-08-30,-0.4
Switzerland,CHE,2020-09-06,-0.94
Switzerland,CHE,2020-09-13,4.55
Switzerland,CHE,2020-09-20,1.71
Switzerland,CHE,2020-09-27,2.12
Switzerland,CHE,2020-10-04,-1.62
Switzerland,CHE,2020-10-11,6.36
Switzerland,CHE,2020-10-18,2.89
Switzerland,CHE,2020-10-25,19.35
Switzerland,CHE,2020-11-01,35.06
Switzerland,CHE,2020-11-08,63.25
Switzerland,CHE,2020-11-15,66.11
Switzerland,CHE,2020-11-22,68.08
Switzerland,CHE,2020-11-29,57.88
Switzerland,CHE,2020-12-06,64.73
Switzerland,CHE,2020-12-13,66.93
Switzerland,CHE,2020-12-20,59.7
Switzerland,CHE,2020-12-27,53.57
Switzerland,CHE,2021-01-03,43.29
Switzerland,CHE,2021-01-10,28.29
Switzerland,CHE,2021-01-17,19.73
Switzerland,CHE,2021-01-24,16.93
Switzerland,CHE,2021-01-31,9.25
Switzerland,CHE,2021-02-07,-2.89
Switzerland,CHE,2021-02-14,-7.23
Switzerland,CHE,2021-02-21,-14.66
Switzerland,CHE,2021-02-28,-13.95
Switzerland,CHE,2021-03-07,-16.78
Switzerland,CHE,2021-03-14,-12.09
Switzerland,CHE,2021-03-21,-12.61
Switzerland,CHE,2021-03-28,-6.39
Switzerland,CHE,2021-04-04,-4.3
Switzerland,CHE,2021-04-11,-4.3
Switzerland,CHE,2021-04-18,0.15
Switzerland,CHE,2021-04-25,0.55
Switzerland,CHE,2021-05-02,4.97
Switzerland,CHE,2021-05-09,-2.06
Switzerland,CHE,2021-05-16,3.88
Switzerland,CHE,2021-05-23,0.01
Switzerland,CHE,2021-05-30,-1.31
Switzerland,CHE,2021-06-06,3.94
Switzerland,CHE,2021-06-13,-5.62
Switzerland,CHE,2021-06-20,4.04
Switzerland,CHE,2021-06-27,0.26
Switzerland,CHE,2021-07-04,-1.38
Switzerland,CHE,2021-07-11,-3.05
Switzerland,CHE,2021-07-18,-1.19
Switzerland,CHE,2021-07-25,-1.28
Switzerland,CHE,2021-08-01,-3.51
Switzerland,CHE,2021-08-08,-1.61
Switzerland,CHE,2021-08-15,11.52
Switzerland,CHE,2021-08-22,6.22
Switzerland,CHE,2021-08-29,4.16
Switzerland,CHE,2021-09-05,13.52
Switzerland,CHE,2021-09-12,13.2
Switzerland,CHE,2021-09-19,11.85
Switzerland,CHE,2021-09-26,6.88
Switzerland,CHE,2021-10-03,6.77
Switzerland,CHE,2021-10-10,-1.09
Switzerland,CHE,2021-10-17,4.48
Switzerland,CHE,2021-10-24,6.73
Switzerland,CHE,2021-10-31,10.09
Switzerland,CHE,2021-11-07,4.38
Switzerland,CHE,2021-11-14,12.48
Switzerland,CHE,2021-11-21,17.36
Switzerland,CHE,2021-11-28,23.99
Switzerland,CHE,2021-12-05,27.82
Switzerland,CHE,2021-12-12,35.1
Switzerland,CHE,2021-12-19,28.83
Switzerland,CHE,2021-12-26,16.29
Switzerland,CHE,2022-01-02,17.79
Switzerland,CHE,2022-01-09,3.89
Switzerland,CHE,2022-01-16,1.33
Switzerland,CHE,2022-01-23,-1.15
Switzerland,CHE,2022-01-30,0.0
Switzerland,CHE,2022-02-06,-0.7
Switzerland,CHE,2022-02-13,-3.44
Switzerland,CHE,2022-02-20,3.34
Switzerland,CHE,2022-02-27,-5.38
Switzerland,CHE,2022-03-06,-4.26
Switzerland,CHE,2022-03-13,1.59
Switzerland,CHE,2022-03-20,10.29
Switzerland,CHE,2022-03-27,14.96
Switzerland,CHE,2022-04-03,19.27
Taiwan,TWN,2020-02-29,10.38
Taiwan,TWN,2020-03-31,-8.55
Taiwan,TWN,2020-04-30,-2.25
Taiwan,TWN,2020-05-31,-9.21
Taiwan,TWN,2020-06-30,-2.32
Taiwan,TWN,2020-07-31,-3.57
Taiwan,TWN,2020-08-31,-9.72
Taiwan,TWN,2020-09-30,0.99
Taiwan,TWN,2020-10-31,-9.25
Taiwan,TWN,2020-11-30,-0.25
Taiwan,TWN,2020-12-31,2.84
Taiwan,TWN,2021-01-31,3.33
Taiwan,TWN,2021-02-28,-0.27
Taiwan,TWN,2021-03-31,-7.63
Taiwan,TWN,2021-04-30,-4.6
Taiwan,TWN,2021-05-31,1.88
Taiwan,TWN,2021-06-30,15.29
Taiwan,TWN,2021-07-31,1.58
Taiwan,TWN,2021-08-31,0.06
Taiwan,TWN,2021-09-30,-0.41
Taiwan,TWN,2021-10-31,-4.74
Taiwan,TWN,2021-11-30,8.16
Taiwan,TWN,2021-12-31,4.94
Taiwan,TWN,2022-01-31,-0.39
Taiwan,TWN,2022-02-28,-1.46
Taiwan,TWN,2022-03-31,1.29
United Kingdom,GBR,2020-02-16,-6.41
United Kingdom,GBR,2020-02-23,-6.92
United Kingdom,GBR,2020-03-01,-3.22
United Kingdom,GBR,2020-03-08,-5.46
United Kingdom,GBR,2020-03-15,-1.66
United Kingdom,GBR,2020-03-22,0.36
United Kingdom,GBR,2020-03-29,7.7
United Kingdom,GBR,2020-04-05,58.07
United Kingdom,GBR,2020-04-12,74.67
United Kingdom,GBR,2020-04-19,107.25
United Kingdom,GBR,2020-04-26,104.08
United Kingdom,GBR,2020-05-03,76.31
United Kingdom,GBR,2020-05-10,31.76
United Kingdom,GBR,2020-05-17,41.15
United Kingdom,GBR,2020-05-24,22.01
United Kingdom,GBR,2020-05-31,18.47
United Kingdom,GBR,2020-06-07,6.31
United Kingdom,GBR,2020-06-14,4.98
United Kingdom,GBR,2020-06-21,-0.63
United Kingdom,GBR,2020-06-28,-3.61
United Kingdom,GBR,2020-07-05,-1.27
United Kingdom,GBR,2020-07-12,-5.98
United Kingdom,GBR,2020-07-19,-3.13
United Kingdom,GBR,2020-07-26,-2.07
United Kingdom,GBR,2020-08-02,-1.05
United Kingdom,GBR,2020-08-09,-1.82
United Kingdom,GBR,2020-08-16,1.82
United Kingdom,GBR,2020-08-23,4.7
United Kingdom,GBR,2020-08-30,8.7
United Kingdom,GBR,2020-09-06,-14.02
United Kingdom,GBR,2020-09-13,4.7
United Kingdom,GBR,2020-09-20,1.75
United Kingdom,GBR,2020-09-27,1.09
United Kingdom,GBR,2020-10-04,4.71
United Kingdom,GBR,2020-10-11,1.1
United Kingdom,GBR,2020-10-18,5.84
United Kingdom,GBR,2020-10-25,10.39
United Kingdom,GBR,2020-11-01,10.61
United Kingdom,GBR,2020-11-08,14.05
United Kingdom,GBR,2020-11-15,17.96
United Kingdom,GBR,2020-11-22,20.27
United Kingdom,GBR,2020-11-29,19.12
United Kingdom,GBR,2020-12-06,14.45
United Kingdom,GBR,2020-12-13,12.53
United Kingdom,GBR,2020-12-20,10.87
United Kingdom,GBR,2020-12-27,40.23
United Kingdom,GBR,2021-01-03,24.58
United Kingdom,GBR,2021-01-10,46.09
United Kingdom,GBR,2021-01-17,26.25
United Kingdom,GBR,2021-01-24,37.41
United Kingdom,GBR,2021-01-31,40.89
United Kingdom,GBR,2021-02-07,37.61
United Kingdom,GBR,2021-02-14,26.15
United Kingdom,GBR,2021-02-21,17.27
United Kingdom,GBR,2021-02-28,7.96
United Kingdom,GBR,2021-03-07,2.74
United Kingdom,GBR,2021-03-14,-5.17
United Kingdom,GBR,2021-03-21,-8.57
United Kingdom,GBR,2021-03-28,-5.31
United Kingdom,GBR,2021-04-04,-18.69
United Kingdom,GBR,2021-04-11,-11.61
United Kingdom,GBR,2021-04-18,-12.75
United Kingdom,GBR,2021-04-25,-4.84
United Kingdom,GBR,2021-05-02,-7.61
United Kingdom,GBR,2021-05-09,-19.2
United Kingdom,GBR,2021-05-16,5.41
United Kingdom,GBR,2021-05-23,-3.55
United Kingdom,GBR,2021-05-30,-3.28
United Kingdom,GBR,2021-06-06,-4.39
United Kingdom,GBR,2021-06-13,1.84
United Kingdom,GBR,2021-06-20,0.35
United Kingdom,GBR,2021-06-27,-6.68
United Kingdom,GBR,2021-07-04,-4.81
United Kingdom,GBR,2021-07-11,5.38
United Kingdom,GBR,2021-07-18,4.33
United Kingdom,GBR,2021-07-25,7.01
United Kingdom,GBR,2021-08-01,11.41
United Kingdom,GBR,2021-08-08,11.64
United Kingdom,GBR,2021-08-15,12.96
United Kingdom,GBR,2021-08-22,10.51
United Kingdom,GBR,2021-08-29,11.19
United Kingdom,GBR,2021-09-05,7.95
United Kingdom,GBR,2021-09-12,19.26
United Kingdom,GBR,2021-09-19,18.19
United Kingdom,GBR,2021-09-26,15.33
United Kingdom,GBR,2021-10-03,12.52
United Kingdom,GBR,2021-10-10,13.94
United Kingdom,GBR,2021-10-17,14.08
United Kingdom,GBR,2021-10-24,14.45
United Kingdom,GBR,2021-10-31,13.14
United Kingdom,GBR,2021-11-07,16.59
United Kingdom,GBR,2021-11-14,16.74
United Kingdom,GBR,2021-11-21,15.7
United Kingdom,GBR,2021-11-28,10.59
United Kingdom,GBR,2021-12-05,12.48
United Kingdom,GBR,2021-12-12,11.28
United Kingdom,GBR,2021-12-19,13.78
United Kingdom,GBR,2021-12-26,10.98
United Kingdom,GBR,2022-01-02,5.23
United Kingdom,GBR,2022-01-09,1.24
United Kingdom,GBR,2022-01-16,-3.89
United Kingdom,GBR,2022-01-23,-4.32
United Kingdom,GBR,2022-01-30,-3.89
United Kingdom,GBR,2022-02-06,-3.3
United Kingdom,GBR,2022-02-13,-3.26
United Kingdom,GBR,2022-02-20,-4.23
United Kingdom,GBR,2022-02-27,-4.46
United Kingdom,GBR,2022-03-06,-0.25
United Kingdom,GBR,2022-03-13,-2.93
United Kingdom,GBR,2022-03-20,-2.34
United Kingdom,GBR,2022-03-27,2.02
United Kingdom,GBR,2022-04-03,-1.78
United States,USA,2020-02-16,-2.55
United States,USA,2020-02-23,-1.28
United States,USA,2020-03-01,-0.12
United States,USA,2020-03-08,0.24
United States,USA,2020-03-15,0.27
United States,USA,2020-03-22,1.82
United States,USA,2020-03-29,9.74
United States,USA,2020-04-05,26.15
United States,USA,2020-04-12,39.0
United States,USA,2020-04-19,37.78
United States,USA,2020-04-26,34.02
United States,USA,2020-05-03,25.63
United States,USA,2020-05-10,22.96
United States,USA,2020-05-17,19.92
United States,USA,2020-05-24,14.79
United States,USA,2020-05-31,12.02
United States,USA,2020-06-07,9.58
United States,USA,2020-06-14,8.91
United States,USA,2020-06-21,9.12
United States,USA,2020-06-28,10.29
United States,USA,2020-07-05,12.34
United States,USA,2020-07-12,17.0
United States,USA,2020-07-19,20.06
United States,USA,2020-07-26,22.46
United States,USA,2020-08-02,22.32
United States,USA,2020-08-09,20.9
United States,USA,2020-08-16,21.3
United States,USA,2020-08-23,19.57
United States,USA,2020-08-30,15.93
United States,USA,2020-09-06,13.83
United States,USA,2020-09-13,12.22
United States,USA,2020-09-20,12.17
United States,USA,2020-09-27,13.63
United States,USA,2020-10-04,9.93
United States,USA,2020-10-11,13.9
United States,USA,2020-10-18,10.43
United States,USA,2020-10-25,13.01
United States,USA,2020-11-01,14.54
United States,USA,2020-11-08,21.42
United States,USA,2020-11-15,21.98
United States,USA,2020-11-22,26.92
United States,USA,2020-11-29,28.82
United States,USA,2020-12-06,33.31
United States,USA,2020-12-13,40.27
United States,USA,2020-12-20,40.08
United States,USA,2020-12-27,41.31
United States,USA,2021-01-03,45.72
United States,USA,2021-01-10,36.69
United States,USA,2021-01-17,36.49
United States,USA,2021-01-24,33.89
United States,USA,2021-01-31,28.51
United States,USA,2021-02-07,24.79
United States,USA,2021-02-14,16.39
United States,USA,2021-02-21,13.73
United States,USA,2021-02-28,10.49
United States,USA,2021-03-07,5.89
United States,USA,2021-03-14,2.6
United States,USA,2021-03-21,1.84
United States,USA,2021-03-28,3.26
United States,USA,2021-04-04,0.88
United States,USA,2021-04-11,5.05
United States,USA,2021-04-18,2.54
United States,USA,2021-04-25,6.58
United States,USA,2021-05-02,6.94
United States,USA,2021-05-09,5.48
United States,USA,2021-05-16,6.03
United States,USA,2021-05-23,7.66
United States,USA,2021-05-30,5.27
United States,USA,2021-06-06,6.27
United States,USA,2021-06-13,4.73
United States,USA,2021-06-20,5.85
United States,USA,2021-06-27,5.45
United States,USA,2021-07-04,6.88
United States,USA,2021-07-11,5.83
United States,USA,2021-07-18,6.49
United States,USA,2021-07-25,9.55
United States,USA,2021-08-01,13.29
United States,USA,2021-08-08,19.59
United States,USA,2021-08-15,25.37
United States,USA,2021-08-22,31.41
United States,USA,2021-08-29,35.86
United States,USA,2021-09-05,37.46
United States,USA,2021-09-12,37.31
United States,USA,2021-09-19,35.89
United States,USA,2021-09-26,33.59
United States,USA,2021-10-03,31.83
United States,USA,2021-10-10,25.23
United States,USA,2021-10-17,22.78
United States,USA,2021-10-24,20.47
United States,USA,2021-10-31,19.06
United States,USA,2021-11-07,18.64
United States,USA,2021-11-14,19.51
United States,USA,2021-11-21,17.0
United States,USA,2021-11-28,18.72
United States,USA,2021-12-05,21.63
United States,USA,2021-12-12,22.58
United States,USA,2021-12-19,20.38
United States,USA,2021-12-26,20.49
United States,USA,2022-01-02,23.0
United States,USA,2022-01-09,23.84
United States,USA,2022-01-16,31.34
United States,USA,2022-01-23,35.39
United States,USA,2022-01-30,36.36
United States,USA,2022-02-06,31.07
United States,USA,2022-02-13,24.2
United States,USA,2022-02-20,14.78
United States,USA,2022-02-27,8.19
United States,USA,2022-03-06,5.92
United States,USA,2022-03-13,1.38
United States,USA,2022-03-20,1.0
United States,USA,2022-03-27,-1.77
United States,USA,2022-04-03,-1.41
